PRODUCT_ID,RAW_PR_CATEGORY,CUSTOM_RATING,COLOR_VARIANT,COLOR_VARIANT_HEXCODE,STOCK_STATUS,MANFACTURING_DATE,CARRIER_SIZE,LIMITED_STOCK,ACTIVE_FOR_SALE,PRODUCT_BIZ_STATUS,AUTOMATIC_PROLONGATION,AUTOMATIC_PROLONGATION_PERIOD,UPSELL_AVAILABILITY,SELLER_ID,SKU_ITEM,ASSORTMENT_PRIORITY,NEGAT_IND,PROMO_THEME
530796178,Music,4,Violet,#cdc6fd,SOS,31-10-2020,Low Fr,FALSE,TRUE,Comm Type,TRUE,8,TRUE,788542257,4960575301,FALSE,Yes,Unique
524131127,Beauty,2,Violet,#88d941,SOS,17-05-2017,Low Fr,TRUE,TRUE,Comm Type,FALSE,8,FALSE,537294526,215760638,TRUE,No,Referral
480830421,Automotive,4,Orange,#d5c1bf,Available,21-05-2017,Heavy Fr,TRUE,TRUE,Trust Type,FALSE,37,TRUE,640072773,4980921310,TRUE,No,Website
489047909,Jewelery,3,Turquoise,#5d5e87,Available,17-04-2018,Low Fr,FALSE,TRUE,Sale Type,TRUE,33,TRUE,20229731,6134449776,TRUE,Yes,Unique
569953171,Tools,2,Indigo,#c59da7,SOS,05-07-2018,Heavy Fr,FALSE,FALSE,Self Type,FALSE,38,FALSE,189633104,4912386642,FALSE,Yes,Website
603909464,Games,2,Goldenrod,#331ef3,Available,05-04-2018,Medium Fr,TRUE,FALSE,Self Type,FALSE,36,TRUE,350443764,8308302157,TRUE,No,Unique
194407070,Grocery,3,Red,#623da5,Available,11-08-2018,Low Fr,FALSE,FALSE,Comm Type,TRUE,2,TRUE,766542615,2783873451,FALSE,No,Unique
370542379,Games,2,Blue,#933837,Available,13-01-2019,Low Fr,FALSE,FALSE,Trust Type,FALSE,21,TRUE,357958605,1344183794,TRUE,No,TeleM
966617036,Books,1,Puce,#8e5cfc,OOS,04-06-2021,Medium Fr,TRUE,FALSE,Trust Type,FALSE,31,TRUE,195959392,9934064413,FALSE,No,E-mail
929498741,Health,3,Blue,#792c30,OOS,08-06-2020,Low Fr,FALSE,FALSE,Self Type,FALSE,25,TRUE,54309384,8110781918,FALSE,Yes,E-mail
566112262,Computers,1,Teal,#793c5f,SOS,01-11-2017,Medium Fr,TRUE,TRUE,Trust Type,TRUE,32,TRUE,466663806,3545419533,FALSE,Yes,Referral
19755069,Books,4,Mauv,#50c38f,SOS,13-11-2021,Low Fr,FALSE,FALSE,Comm Type,FALSE,8,TRUE,626223227,1624088244,FALSE,No,TeleM
661413548,Grocery,4,Crimson,#4585f7,Available,26-06-2022,Low Fr,TRUE,TRUE,Self Type,TRUE,24,TRUE,83968007,4976751104,FALSE,Yes,E-mail
676202182,Automotive,3,Green,#17ba62,Available,18-05-2017,Low Fr,FALSE,TRUE,Self Type,FALSE,2,TRUE,442049378,7384817196,FALSE,Yes,Referral
278259768,Beauty,1,Orange,#b05fdc,SOS,10-08-2018,Low Fr,TRUE,FALSE,Self Type,TRUE,13,TRUE,752543315,101534604,TRUE,No,Unique
90627382,Tools,3,Violet,#be1350,Available,05-06-2017,Heavy Fr,FALSE,TRUE,Self Type,FALSE,23,TRUE,951564192,5190782395,TRUE,No,Referral
603753143,Jewelery,5,Pink,#b28969,OOS,09-08-2017,Low Fr,TRUE,TRUE,Self Type,TRUE,13,FALSE,167250697,3712845286,FALSE,Yes,Referral
450070524,Industrial,2,Red,#8b7570,SOS,20-03-2019,Low Fr,FALSE,TRUE,Comm Type,FALSE,15,FALSE,563403949,3321890100,TRUE,Yes,Website
424337599,Baby,4,Mauv,#944aa7,OOS,22-04-2019,Low Fr,TRUE,FALSE,Self Type,FALSE,23,FALSE,672279068,7412142992,FALSE,Yes,E-mail
244353308,Kids,5,Teal,#764d0e,Available,01-10-2018,Medium Fr,FALSE,TRUE,Comm Type,FALSE,23,FALSE,885467300,5928799195,FALSE,No,Referral
761542540,Books,3,Green,#02ffad,Available,18-06-2021,Medium Fr,TRUE,FALSE,Trust Type,TRUE,23,TRUE,635731037,5042234098,FALSE,No,Website
665115992,Health,3,Mauv,#4120f7,OOS,27-02-2021,Low Fr,FALSE,FALSE,Sale Type,TRUE,8,TRUE,182932569,8048809451,FALSE,Yes,TeleM
93968042,Sports,5,Turquoise,#f1afbd,SOS,13-04-2020,Medium Fr,TRUE,TRUE,Sale Type,FALSE,26,FALSE,227982127,8056105913,FALSE,Yes,Unique
987882435,Jewelery,5,Green,#2b1ff9,Available,20-03-2022,Medium Fr,FALSE,FALSE,Comm Type,FALSE,37,FALSE,203430158,1339088835,TRUE,No,Website
666430443,Home,1,Red,#c21a06,Available,23-04-2020,Low Fr,FALSE,TRUE,Comm Type,FALSE,10,TRUE,879149929,8846913485,TRUE,No,Website
941873513,Games,4,Orange,#c08a63,Available,10-07-2021,Medium Fr,FALSE,FALSE,Self Type,TRUE,29,TRUE,921363046,9849280336,FALSE,Yes,TeleM
31046064,Grocery,4,Purple,#ce06f3,OOS,21-02-2020,Medium Fr,TRUE,TRUE,Self Type,FALSE,10,FALSE,313096438,445551380,TRUE,Yes,Referral
384026379,Electronics,4,Pink,#79b79a,OOS,02-01-2019,Low Fr,FALSE,FALSE,Comm Type,FALSE,22,FALSE,426112088,4528268957,TRUE,No,TeleM
439246174,Home,1,Crimson,#b77c39,SOS,18-07-2019,Heavy Fr,TRUE,TRUE,Comm Type,TRUE,23,TRUE,96785002,4160042414,TRUE,Yes,TeleM
788649497,Garden,2,Pink,#f48b08,Available,09-10-2020,Medium Fr,TRUE,FALSE,Trust Type,FALSE,29,TRUE,262516729,2068919133,TRUE,Yes,Referral
483261630,Books,5,Mauv,#4b51da,OOS,08-03-2018,Low Fr,TRUE,FALSE,Self Type,FALSE,10,TRUE,446637142,3914533080,FALSE,No,E-mail
423333039,Sports,4,Yellow,#6e03df,OOS,22-02-2020,Heavy Fr,TRUE,TRUE,Self Type,TRUE,24,FALSE,89784902,5901252713,FALSE,No,E-mail
772555244,Grocery,3,Khaki,#f152fa,Available,25-09-2019,Low Fr,FALSE,TRUE,Self Type,FALSE,15,TRUE,813869743,452467993,FALSE,No,Referral
948998182,Toys,3,Puce,#87748d,Available,26-03-2022,Medium Fr,TRUE,FALSE,Self Type,TRUE,24,TRUE,546745017,2853778207,FALSE,No,E-mail
142999265,Movies,2,Aquamarine,#4baae4,Available,28-08-2021,Low Fr,FALSE,TRUE,Self Type,TRUE,8,TRUE,544274265,8991616364,TRUE,Yes,E-mail
800988541,Home,4,Aquamarine,#95db92,OOS,03-05-2020,Low Fr,FALSE,TRUE,Sale Type,FALSE,37,TRUE,362970748,1072763508,FALSE,No,TeleM
510113194,Beauty,3,Violet,#dcf475,OOS,28-01-2019,Low Fr,FALSE,FALSE,Comm Type,TRUE,2,FALSE,275389433,6171838462,FALSE,No,E-mail
168713602,Sports,4,Red,#7a8c7e,Available,01-04-2020,Low Fr,FALSE,TRUE,Comm Type,TRUE,24,FALSE,609824111,3536413145,FALSE,Yes,Unique
446933062,Games,4,Violet,#fff3a2,OOS,26-11-2020,Medium Fr,FALSE,TRUE,Trust Type,TRUE,25,TRUE,649101580,5430374474,FALSE,Yes,Referral
73607261,Toys,4,Fuscia,#45b0c5,Available,02-04-2021,Medium Fr,FALSE,TRUE,Self Type,TRUE,35,FALSE,329339404,9186439952,FALSE,No,Website
852529845,Outdoors,1,Goldenrod,#5a12d0,SOS,09-02-2017,Medium Fr,FALSE,FALSE,Self Type,FALSE,36,TRUE,664773948,7458136138,FALSE,No,E-mail
674131766,Jewelery,1,Orange,#062983,OOS,23-04-2019,Medium Fr,TRUE,TRUE,Self Type,TRUE,8,TRUE,309298682,1962355209,TRUE,No,Website
495548144,Toys,4,Red,#918a11,OOS,06-09-2019,Medium Fr,FALSE,TRUE,Self Type,TRUE,8,FALSE,600155418,5364989852,TRUE,No,Website
836341808,Electronics,5,Aquamarine,#6421d7,Available,30-09-2017,Heavy Fr,TRUE,TRUE,Sale Type,TRUE,38,FALSE,357563537,4450838726,FALSE,Yes,E-mail
546096605,Home,5,Teal,#88569d,SOS,05-08-2017,Medium Fr,FALSE,FALSE,Comm Type,TRUE,10,FALSE,271296300,899847935,FALSE,No,TeleM
541547526,Beauty,4,Purple,#ca60ae,SOS,28-11-2020,Medium Fr,FALSE,FALSE,Trust Type,FALSE,31,FALSE,950889440,3847172921,TRUE,No,TeleM
278413266,Electronics,1,Pink,#9e5183,OOS,18-05-2022,Heavy Fr,TRUE,TRUE,Trust Type,TRUE,29,TRUE,501045982,2993445111,FALSE,Yes,E-mail
749171590,Kids,5,Puce,#7d6c8d,OOS,08-10-2021,Medium Fr,TRUE,TRUE,Comm Type,TRUE,13,FALSE,357200009,6778251018,FALSE,Yes,Referral
4712233,Jewelery,3,Red,#d8fb46,Available,16-08-2020,Heavy Fr,TRUE,TRUE,Self Type,TRUE,15,TRUE,659293868,733292585,TRUE,No,TeleM
724031817,Health,4,Red,#f8e21d,Available,17-06-2021,Heavy Fr,TRUE,TRUE,Comm Type,FALSE,33,TRUE,222208388,2799553923,TRUE,No,Website
740158556,Jewelery,1,Purple,#6d0731,SOS,04-10-2020,Low Fr,TRUE,FALSE,Trust Type,FALSE,24,FALSE,894148557,9456848663,FALSE,Yes,Unique
200051854,Grocery,4,Pink,#1f9aec,OOS,18-04-2020,Heavy Fr,FALSE,TRUE,Self Type,FALSE,25,FALSE,664904706,5715070503,FALSE,Yes,TeleM
322568393,Health,2,Blue,#b0a666,Available,03-03-2021,Medium Fr,TRUE,FALSE,Trust Type,FALSE,24,TRUE,238678526,9245211894,TRUE,Yes,Referral
780054503,Automotive,2,Blue,#63d8bf,Available,13-06-2017,Medium Fr,FALSE,FALSE,Sale Type,FALSE,15,TRUE,651717538,5202238274,TRUE,Yes,Referral
436137687,Health,2,Fuscia,#6fb76f,Available,01-03-2022,Low Fr,FALSE,FALSE,Comm Type,FALSE,8,FALSE,802455975,9779959815,FALSE,Yes,Unique
487377008,Books,1,Red,#d6b9b2,OOS,12-02-2021,Heavy Fr,FALSE,TRUE,Self Type,FALSE,26,FALSE,368332177,7148458552,FALSE,No,TeleM
931308302,Sports,1,Maroon,#79148e,OOS,16-11-2020,Low Fr,FALSE,FALSE,Trust Type,FALSE,21,FALSE,151590063,219671982,FALSE,No,Unique
283606173,Toys,2,Mauv,#faef8e,SOS,23-01-2021,Medium Fr,FALSE,FALSE,Self Type,TRUE,25,FALSE,561545657,4334770304,TRUE,No,Referral
195489112,Outdoors,3,Fuscia,#86eec6,SOS,14-09-2018,Low Fr,TRUE,FALSE,Sale Type,FALSE,32,FALSE,556168401,2445620236,FALSE,No,Website
659926498,Health,5,Pink,#54b58f,Available,08-09-2018,Low Fr,FALSE,TRUE,Comm Type,TRUE,35,TRUE,514061022,652299539,TRUE,No,Unique
538451699,Jewelery,3,Puce,#b1b634,Available,01-08-2019,Medium Fr,TRUE,TRUE,Self Type,FALSE,35,TRUE,740738202,3204463494,TRUE,Yes,TeleM
287622672,Computers,1,Fuscia,#7183c5,Available,01-03-2017,Low Fr,FALSE,TRUE,Self Type,FALSE,36,TRUE,445255835,7765555197,TRUE,Yes,Website
518311176,Automotive,5,Aquamarine,#bfa8e0,SOS,28-06-2019,Low Fr,TRUE,FALSE,Sale Type,TRUE,21,TRUE,52674748,4048495836,TRUE,Yes,Unique
763931378,Industrial,1,Orange,#432516,OOS,03-08-2021,Low Fr,FALSE,FALSE,Comm Type,TRUE,27,FALSE,860299492,8749504363,TRUE,No,E-mail
101040195,Kids,3,Goldenrod,#d8cd2a,OOS,28-11-2017,Heavy Fr,TRUE,FALSE,Comm Type,TRUE,13,TRUE,34023745,6691136578,FALSE,Yes,E-mail
745567371,Toys,3,Blue,#ef2445,OOS,05-07-2021,Medium Fr,TRUE,FALSE,Trust Type,FALSE,27,TRUE,129492107,9608978289,TRUE,No,Referral
78113857,Games,3,Pink,#576ada,Available,22-04-2020,Heavy Fr,FALSE,TRUE,Sale Type,TRUE,26,FALSE,706900632,9961778596,FALSE,Yes,TeleM
538731659,Kids,5,Purple,#39e668,Available,25-07-2017,Heavy Fr,TRUE,FALSE,Sale Type,TRUE,10,TRUE,232005066,4898776329,TRUE,Yes,TeleM
25831597,Jewelery,1,Orange,#0c9235,OOS,14-10-2021,Low Fr,FALSE,TRUE,Self Type,FALSE,27,TRUE,645103586,4168386058,FALSE,Yes,E-mail
693257668,Music,2,Maroon,#25cb63,OOS,26-07-2020,Medium Fr,FALSE,FALSE,Self Type,FALSE,34,TRUE,420990852,3252766817,TRUE,No,E-mail
508025742,Grocery,2,Mauv,#8f7dc9,SOS,05-06-2018,Medium Fr,FALSE,FALSE,Self Type,FALSE,37,FALSE,720320797,6076061243,FALSE,Yes,TeleM
644660761,Toys,4,Maroon,#9a0b88,SOS,24-03-2019,Heavy Fr,TRUE,FALSE,Sale Type,TRUE,24,TRUE,827507457,1390223302,TRUE,Yes,E-mail
704425138,Books,4,Pink,#2f79b0,OOS,06-06-2020,Heavy Fr,FALSE,FALSE,Self Type,TRUE,37,TRUE,78348098,3601857936,TRUE,Yes,Referral
13074218,Outdoors,4,Fuscia,#071c2c,OOS,12-03-2018,Medium Fr,TRUE,TRUE,Self Type,TRUE,33,FALSE,837473323,5672305563,TRUE,No,Unique
192327933,Electronics,2,Goldenrod,#8aaef1,OOS,09-09-2017,Heavy Fr,FALSE,FALSE,Trust Type,TRUE,32,TRUE,798527424,1202375154,FALSE,No,Unique
19215360,Beauty,4,Maroon,#e926f3,OOS,25-06-2018,Medium Fr,FALSE,FALSE,Self Type,TRUE,36,TRUE,357643821,4990016238,FALSE,No,Referral
245625444,Automotive,5,Violet,#45fa7a,Available,18-09-2017,Low Fr,FALSE,FALSE,Self Type,FALSE,8,FALSE,456246827,8239343023,TRUE,No,Website
623389580,Clothing,1,Mauv,#7084a2,SOS,16-11-2017,Low Fr,FALSE,FALSE,Self Type,TRUE,32,TRUE,640472946,6787391390,TRUE,Yes,Website
119732140,Shoes,2,Green,#67aff6,Available,04-06-2022,Low Fr,FALSE,FALSE,Self Type,FALSE,2,FALSE,379748672,4014567540,TRUE,Yes,Unique
197167830,Health,2,Pink,#f31bff,OOS,19-01-2019,Medium Fr,TRUE,FALSE,Comm Type,TRUE,26,FALSE,55080269,6890017927,FALSE,Yes,Website
88870914,Music,5,Aquamarine,#b00a0b,SOS,22-10-2018,Heavy Fr,TRUE,FALSE,Self Type,TRUE,32,FALSE,24212580,7648504456,TRUE,No,TeleM
993298208,Games,1,Turquoise,#58e5b1,SOS,30-12-2017,Low Fr,FALSE,FALSE,Self Type,TRUE,29,FALSE,442001367,5829042347,TRUE,No,E-mail
264829820,Outdoors,3,Crimson,#d056e4,OOS,22-06-2017,Medium Fr,FALSE,TRUE,Self Type,TRUE,2,FALSE,277356007,1317496647,FALSE,No,Unique
521631884,Garden,1,Violet,#3c20b5,Available,27-12-2017,Medium Fr,TRUE,TRUE,Trust Type,TRUE,6,FALSE,282020940,4319897692,FALSE,Yes,E-mail
822814606,Toys,4,Maroon,#f79e1a,OOS,06-04-2021,Heavy Fr,FALSE,FALSE,Self Type,TRUE,22,FALSE,367537191,6928378352,FALSE,Yes,TeleM
378656430,Toys,5,Pink,#7aa078,SOS,06-06-2021,Low Fr,TRUE,TRUE,Trust Type,FALSE,24,TRUE,192403438,437404625,TRUE,Yes,Website
765805168,Home,3,Mauv,#761918,OOS,28-07-2019,Low Fr,FALSE,TRUE,Self Type,FALSE,32,TRUE,753528258,6289263870,TRUE,Yes,Website
858724572,Baby,5,Green,#882f97,SOS,17-02-2021,Low Fr,FALSE,TRUE,Comm Type,TRUE,21,TRUE,556695880,6332478373,FALSE,Yes,TeleM
542943266,Jewelery,2,Yellow,#07c364,OOS,25-03-2018,Heavy Fr,TRUE,TRUE,Comm Type,FALSE,13,TRUE,478248370,4426334330,TRUE,Yes,E-mail
321141305,Computers,2,Goldenrod,#f997c0,Available,20-05-2018,Heavy Fr,FALSE,TRUE,Comm Type,FALSE,8,TRUE,530704931,8741392337,FALSE,No,Unique
917368985,Shoes,1,Yellow,#8a8e9a,SOS,11-02-2021,Heavy Fr,TRUE,TRUE,Comm Type,TRUE,8,FALSE,246910948,4027837576,FALSE,No,TeleM
710658239,Clothing,5,Aquamarine,#5a3194,Available,13-02-2017,Heavy Fr,TRUE,TRUE,Sale Type,TRUE,37,TRUE,817014974,3845114126,FALSE,No,TeleM
511542190,Toys,2,Maroon,#13fb95,SOS,23-07-2022,Low Fr,TRUE,FALSE,Sale Type,TRUE,21,TRUE,153899839,40890961,TRUE,No,Website
701105434,Tools,5,Aquamarine,#10c862,Available,24-09-2017,Medium Fr,FALSE,FALSE,Trust Type,FALSE,29,FALSE,302033294,573818002,TRUE,Yes,Referral
670188776,Baby,1,Crimson,#bc873d,Available,29-06-2017,Heavy Fr,TRUE,TRUE,Trust Type,TRUE,35,FALSE,693089585,9149537105,TRUE,No,Referral
773826754,Shoes,1,Blue,#fd7b37,Available,14-05-2020,Low Fr,FALSE,TRUE,Comm Type,TRUE,13,TRUE,717439408,3266252748,FALSE,Yes,Website
123386081,Sports,2,Turquoise,#752385,Available,28-10-2018,Low Fr,FALSE,TRUE,Self Type,TRUE,33,TRUE,611033151,3569276740,TRUE,Yes,Referral
849418802,Movies,4,Orange,#f0fda8,Available,28-05-2021,Heavy Fr,TRUE,FALSE,Sale Type,TRUE,37,TRUE,472519129,3766892053,TRUE,No,Unique
620136798,Beauty,2,Teal,#61bb69,OOS,06-04-2017,Low Fr,TRUE,FALSE,Trust Type,FALSE,37,TRUE,142641241,5703088461,FALSE,No,E-mail
534963582,Home,1,Turquoise,#0409f9,Available,02-12-2020,Low Fr,TRUE,FALSE,Comm Type,FALSE,32,FALSE,579958310,9731265546,FALSE,Yes,Unique
719743414,Automotive,2,Fuscia,#714c11,Available,10-02-2018,Medium Fr,TRUE,TRUE,Trust Type,TRUE,13,TRUE,918821131,1287656420,TRUE,Yes,E-mail
73905424,Kids,2,Maroon,#d68c89,SOS,24-11-2020,Medium Fr,FALSE,TRUE,Trust Type,FALSE,26,FALSE,66934971,2933839172,TRUE,No,TeleM
101801401,Jewelery,4,Yellow,#510231,Available,28-06-2022,Heavy Fr,TRUE,TRUE,Comm Type,FALSE,28,FALSE,277367645,8235265133,FALSE,No,E-mail
149264369,Home,2,Orange,#5662c0,Available,10-10-2019,Medium Fr,TRUE,FALSE,Comm Type,FALSE,15,FALSE,461824753,4670188445,TRUE,No,Referral
502935034,Electronics,1,Goldenrod,#9e2995,OOS,20-03-2020,Medium Fr,FALSE,TRUE,Comm Type,FALSE,8,TRUE,627961467,2176601289,TRUE,No,E-mail
236974054,Jewelery,4,Teal,#87e5c0,Available,20-09-2019,Heavy Fr,FALSE,FALSE,Comm Type,FALSE,36,TRUE,235066641,2738958095,FALSE,Yes,TeleM
76341455,Electronics,1,Blue,#f21240,OOS,22-10-2020,Low Fr,TRUE,FALSE,Sale Type,FALSE,22,TRUE,505144380,4856698125,FALSE,No,Website
60599901,Garden,3,Purple,#c30035,SOS,14-01-2019,Medium Fr,TRUE,FALSE,Trust Type,TRUE,23,FALSE,369685832,4417458340,TRUE,Yes,TeleM
331012112,Kids,4,Goldenrod,#da425f,SOS,29-04-2019,Medium Fr,FALSE,FALSE,Self Type,TRUE,27,FALSE,300445637,5862414894,FALSE,Yes,E-mail
134275201,Tools,5,Turquoise,#39b3e9,SOS,25-02-2019,Medium Fr,TRUE,FALSE,Sale Type,TRUE,25,TRUE,183803650,8455304960,FALSE,No,Unique
3303907,Games,2,Aquamarine,#fb77ea,Available,23-11-2021,Medium Fr,FALSE,FALSE,Sale Type,TRUE,23,FALSE,193533117,4822612287,FALSE,Yes,Referral
452127379,Grocery,3,Teal,#9935f2,OOS,18-05-2022,Low Fr,TRUE,FALSE,Self Type,FALSE,2,FALSE,771750019,3225642487,TRUE,Yes,Website
58763984,Tools,1,Turquoise,#668c57,Available,14-03-2021,Medium Fr,FALSE,TRUE,Self Type,FALSE,10,TRUE,221216750,1333923619,FALSE,No,Unique
170740406,Grocery,1,Khaki,#9bcc4c,OOS,24-12-2020,Medium Fr,TRUE,FALSE,Comm Type,TRUE,36,FALSE,534777634,7397292860,FALSE,No,Website
582578421,Shoes,5,Orange,#c432d2,SOS,21-05-2021,Low Fr,TRUE,TRUE,Sale Type,TRUE,22,FALSE,194381984,6363734061,TRUE,No,Unique
946745161,Beauty,5,Pink,#6b9582,Available,26-06-2020,Heavy Fr,TRUE,TRUE,Trust Type,TRUE,25,FALSE,770478794,7537435103,FALSE,Yes,E-mail
918999178,Movies,5,Goldenrod,#297f17,SOS,20-12-2020,Low Fr,FALSE,FALSE,Comm Type,TRUE,29,TRUE,485973497,5366963567,FALSE,No,Unique
49556728,Automotive,3,Puce,#885620,SOS,28-04-2019,Low Fr,FALSE,TRUE,Comm Type,FALSE,23,TRUE,639907474,3276374188,TRUE,Yes,Website
360836198,Movies,4,Orange,#a1ec4f,OOS,04-02-2022,Heavy Fr,FALSE,TRUE,Comm Type,TRUE,26,TRUE,426913669,1600637337,FALSE,No,Website
834250599,Clothing,4,Puce,#87d7e4,SOS,24-02-2019,Medium Fr,FALSE,FALSE,Sale Type,TRUE,31,FALSE,706671087,322799201,FALSE,Yes,E-mail
520666269,Clothing,5,Blue,#d49117,OOS,10-03-2018,Heavy Fr,TRUE,FALSE,Comm Type,FALSE,28,TRUE,782125735,2029328324,FALSE,Yes,TeleM
977398573,Jewelery,3,Blue,#3e517f,OOS,14-06-2017,Heavy Fr,FALSE,FALSE,Trust Type,TRUE,15,FALSE,500366563,4722687110,FALSE,No,TeleM
442957382,Beauty,3,Violet,#e93331,OOS,06-10-2019,Medium Fr,TRUE,FALSE,Self Type,TRUE,23,TRUE,65918708,5415603182,TRUE,Yes,Referral
300923073,Games,2,Goldenrod,#49f414,SOS,26-06-2021,Low Fr,TRUE,TRUE,Sale Type,FALSE,29,FALSE,216246478,9992581484,TRUE,Yes,Unique
887986527,Automotive,4,Purple,#a57184,Available,21-07-2019,Low Fr,TRUE,TRUE,Comm Type,FALSE,33,FALSE,887773378,9028645942,TRUE,Yes,Referral
233921919,Movies,3,Blue,#e519bb,SOS,14-06-2018,Low Fr,FALSE,FALSE,Self Type,FALSE,33,FALSE,564790634,6252007129,TRUE,No,Referral
849411670,Clothing,5,Teal,#df695a,Available,15-11-2018,Low Fr,TRUE,FALSE,Comm Type,FALSE,10,FALSE,883899308,4163307109,TRUE,No,Referral
378962808,Movies,1,Goldenrod,#06863e,OOS,20-11-2021,Heavy Fr,FALSE,FALSE,Comm Type,TRUE,33,FALSE,972610713,5013377935,TRUE,Yes,E-mail
308803472,Music,3,Crimson,#2cc143,Available,01-02-2019,Heavy Fr,FALSE,TRUE,Trust Type,FALSE,35,FALSE,869762578,923001492,FALSE,Yes,Referral
922543327,Automotive,1,Violet,#05965b,OOS,04-11-2020,Low Fr,FALSE,TRUE,Trust Type,FALSE,29,FALSE,370232234,7029459210,TRUE,Yes,TeleM
919235672,Tools,3,Goldenrod,#ac7eee,SOS,28-04-2020,Low Fr,TRUE,FALSE,Sale Type,TRUE,31,TRUE,149576227,1410208605,TRUE,No,Unique
816489880,Shoes,1,Turquoise,#f6e7cf,SOS,16-07-2020,Low Fr,TRUE,TRUE,Comm Type,FALSE,13,FALSE,127386235,1547552891,TRUE,No,Referral
356958979,Jewelery,1,Crimson,#beb326,OOS,13-09-2021,Medium Fr,TRUE,TRUE,Trust Type,TRUE,31,TRUE,336277846,3311611241,TRUE,Yes,Unique
6473978,Toys,4,Indigo,#82f0e2,SOS,27-08-2021,Medium Fr,FALSE,FALSE,Trust Type,FALSE,15,FALSE,706314585,1791173284,TRUE,Yes,E-mail
716926392,Industrial,2,Indigo,#88345f,SOS,28-05-2020,Heavy Fr,TRUE,TRUE,Self Type,TRUE,23,TRUE,303108865,4917651239,FALSE,No,Unique
938538349,Toys,4,Purple,#97b662,SOS,21-12-2020,Low Fr,TRUE,TRUE,Comm Type,TRUE,26,TRUE,649316277,2796083969,FALSE,No,Referral
978627849,Outdoors,4,Fuscia,#80b0f2,Available,21-05-2017,Low Fr,FALSE,TRUE,Sale Type,TRUE,34,FALSE,806645137,8596816941,FALSE,Yes,Unique
245580689,Electronics,4,Violet,#2973da,SOS,31-01-2020,Medium Fr,FALSE,FALSE,Self Type,TRUE,31,TRUE,656372339,1951440633,FALSE,Yes,Unique
476792444,Grocery,5,Puce,#c4a4ba,Available,20-06-2017,Medium Fr,TRUE,TRUE,Trust Type,TRUE,37,TRUE,379505112,4779661080,FALSE,No,TeleM
40246602,Electronics,5,Green,#3deee9,SOS,03-10-2018,Low Fr,TRUE,TRUE,Sale Type,FALSE,33,TRUE,536356101,2829307364,TRUE,Yes,Unique
475399153,Computers,2,Puce,#127ae4,OOS,27-09-2017,Medium Fr,FALSE,TRUE,Trust Type,TRUE,23,FALSE,128391918,1545970041,FALSE,Yes,Unique
658989678,Sports,4,Indigo,#dfc4b9,SOS,29-09-2018,Low Fr,TRUE,TRUE,Sale Type,FALSE,27,TRUE,281149499,943205484,FALSE,No,E-mail
810294154,Toys,5,Aquamarine,#df1613,Available,02-02-2020,Medium Fr,FALSE,FALSE,Self Type,FALSE,8,FALSE,292756140,285303228,TRUE,No,Unique
149354532,Sports,5,Puce,#5381cc,Available,03-02-2018,Low Fr,FALSE,FALSE,Trust Type,FALSE,35,FALSE,807854999,797259619,TRUE,No,Website
327783103,Electronics,1,Teal,#b631fc,Available,07-03-2022,Low Fr,TRUE,TRUE,Comm Type,TRUE,21,TRUE,746309384,8848049966,FALSE,Yes,Unique
243235389,Toys,2,Red,#5414e8,Available,05-03-2017,Medium Fr,FALSE,TRUE,Self Type,FALSE,34,FALSE,213008684,1589009029,FALSE,No,TeleM
163154217,Industrial,4,Orange,#30540b,SOS,28-06-2022,Medium Fr,TRUE,FALSE,Sale Type,TRUE,36,FALSE,415057372,821643525,TRUE,No,Unique
475521630,Jewelery,3,Pink,#ae59d5,OOS,22-07-2022,Heavy Fr,FALSE,FALSE,Comm Type,FALSE,21,FALSE,293832840,3423374284,TRUE,Yes,Website
266230476,Health,3,Purple,#bb7159,Available,28-06-2019,Heavy Fr,TRUE,FALSE,Comm Type,FALSE,29,TRUE,340639036,7872938979,FALSE,Yes,Website
973318256,Clothing,4,Violet,#7b6589,OOS,30-07-2018,Low Fr,FALSE,FALSE,Trust Type,TRUE,6,TRUE,272485065,394488520,FALSE,Yes,Referral
777660700,Games,3,Puce,#beceaa,OOS,07-08-2019,Medium Fr,FALSE,TRUE,Trust Type,TRUE,28,FALSE,184374253,6812398446,FALSE,Yes,Referral
772204510,Electronics,3,Red,#e486ed,OOS,09-07-2018,Medium Fr,FALSE,TRUE,Sale Type,FALSE,27,TRUE,56676932,4804076794,FALSE,Yes,Unique
27055893,Garden,5,Yellow,#84bc12,Available,11-02-2021,Low Fr,FALSE,FALSE,Trust Type,FALSE,35,TRUE,729543921,3882339616,FALSE,Yes,TeleM
130501370,Books,1,Teal,#d0226e,SOS,21-10-2017,Low Fr,FALSE,FALSE,Self Type,FALSE,36,FALSE,57195962,7224733547,TRUE,No,TeleM
166883687,Music,2,Yellow,#221f33,Available,07-05-2022,Heavy Fr,FALSE,FALSE,Trust Type,FALSE,38,TRUE,191657509,338574778,FALSE,No,TeleM
86762713,Outdoors,5,Goldenrod,#e90e66,Available,27-03-2017,Low Fr,TRUE,TRUE,Sale Type,TRUE,29,FALSE,933528502,2123632643,FALSE,Yes,Referral
662869483,Garden,1,Puce,#0a5a51,Available,28-04-2020,Medium Fr,TRUE,FALSE,Self Type,FALSE,13,FALSE,66007827,2573111148,TRUE,No,Referral
